>/home/user1/code/PPIKG/method/AFTGAN/data/SYS30k.seqs.tsv
>/home/user1/code/PPIKG/method/AFTGAN/data/SYS30k.txt
4932.YKR055W	4932.YLL001W
4932.YGL209W	4932.YGR003W
4932.YDL061C	4932.YKL173W
4932.YDL194W	4932.YOR047C
4932.YER133W	4932.YJR112W
4932.YIL018W	4932.YPR102C
4932.YER144C	4932.YPR200C
4932.YDR163W	4932.YDR378C
4932.YER051W	4932.YPR119W
4932.YJR066W	4932.YKL117W
4932.YBR023C	4932.YPL141C
4932.YEL077C	4932.YMR286W
4932.YBR237W	4932.YML049C
4932.YGL189C	4932.YPL220W
4932.YDR471W	4932.YNL081C
4932.YHR089C	4932.YOR369C
4932.YDL159W	4932.YIL147C
4932.YCR084C	4932.YHR023W
4932.YDR155C	4932.YNL030W
4932.YAR002C-A	4932.YEL022W
4932.YIL001W	4932.YLL039C
4932.YHR027C	4932.YLR182W
4932.YHL004W	4932.YIL069C
4932.YLL010C	4932.YLR019W
4932.YGL070C	4932.YJR050W
4932.YJR036C	4932.YNL307C
4932.YIR001C	4932.YLR466W
4932.YDR075W	4932.YOL065C
4932.YDL070W	4932.YNR023W
4932.YDL070W	4932.YNL027W
4932.YER102W	4932.YNL207W
4932.YHR079C	4932.YKL173W
4932.YAR018C	4932.YJL013C
4932.YIL120W	4932.YMR043W
4932.YJR059W	4932.YNL183C
4932.YLR287C-A	4932.YMR242C
4932.YKL144C	4932.YPR086W
4932.YAR073W	4932.YBR175W
4932.YDR004W	4932.YML032C
4932.YJR068W	4932.YPR110C
4932.YOR233W	4932.YPL055C
4932.YER176W	4932.YPL167C
4932.YMR182C	4932.YOR039W
4932.YDR507C	4932.YPL031C
4932.YAL042W	4932.YFR052W
4932.YCR031C	4932.YDR471W
4932.YHR165C	4932.YKR099W
4932.YER148W	4932.YPR025C
4932.YER171W	4932.YML095C
4932.YDR155C	4932.YER172C
4932.YDR054C	4932.YMR139W
4932.YBR060C	4932.YDR052C
4932.YDR164C	4932.YHR200W
4932.YBR044C	4932.YLL024C
4932.YOR261C	4932.YPR108W
4932.YLR284C	4932.YMR182C
4932.YDL070W	4932.YKR034W
4932.YGL213C	4932.YOL145C
4932.YGL035C	4932.YGL205W
4932.YER117W	4932.YGL123W
4932.YDR064W	4932.YNL284C
4932.YKL198C	4932.YNL027W
4932.YIL001W	4932.YPL042C
4932.YDL234C	4932.YML064C
4932.YER051W	4932.YOL012C
4932.YLR441C	4932.YNL301C
4932.YEL037C	4932.YPL230W
4932.YHR084W	4932.YLR034C
4932.YML025C	4932.YMR286W
4932.YBL084C	4932.YMR068W
4932.YKL048C	4932.YKL101W
4932.YDL081C	4932.YGR214W
4932.YDL061C	4932.YPL090C
4932.YKL198C	4932.YNL330C
4932.YDL137W	4932.YGL242C
4932.YBR062C	4932.YBR082C
4932.YGR148C	4932.YOL121C
4932.YKR008W	4932.YNL031C
4932.YBR073W	4932.YOR144C
4932.YBR189W	4932.YOL039W
4932.YJR127C	4932.YKL203C
4932.YHR030C	4932.YLR205C
4932.YBL092W	4932.YER102W
4932.YNL094W	4932.YNL243W
4932.YIL018W	4932.YLL045C
4932.Q0130	4932.YPR020W
4932.YDR092W	4932.YOL133W
4932.YNL304W	4932.YOR089C
4932.YGL216W	4932.YNL304W
4932.YER029C	4932.YOR133W
4932.YJL194W	4932.YJR127C
4932.YKL171W	4932.YOR178C
4932.YBL021C	4932.YBL035C
4932.YLR029C	4932.YOL127W
4932.YBL105C	4932.YDR373W
4932.YNL163C	4932.YOR310C
4932.YCR071C	4932.YPL220W
4932.YGR034W	4932.YLR185W
4932.YER164W	4932.YOL081W
4932.YJL225C	4932.YNL175C
4932.YCR038C	4932.YKL198C
4932.YDR450W	4932.YKL009W
4932.YLR113W	4932.YPL064C
4932.YDR200C	4932.YGR233C
4932.YNL216W	4932.YNR023W
4932.YDL079C	4932.YDR096W
4932.YLR113W	4932.YOR212W
4932.YNL302C	4932.YOR096W
4932.YHR023W	4932.YOR341W
4932.YFL034C-A	4932.YMR143W
4932.YBL016W	4932.YKL010C
4932.YBR136W	4932.YOR144C
4932.YDL191W	4932.YLR388W
4932.YJR105W	4932.YOL157C
4932.YHR203C	4932.YKL170W
4932.YLR344W	4932.YNL096C
4932.YBR109C	4932.YDR122W
4932.YKR099W	4932.YLR131C
4932.YKL171W	4932.YNR035C
4932.YJR026W	4932.YPR158W-A
4932.YEL037C	4932.YPR066W
4932.YER050C	4932.YPR100W
4932.YHR079C	4932.YJL112W
4932.YIR001C	4932.YOL041C
4932.YBR175W	4932.YPL138C
4932.YBR175W	4932.YIL118W
4932.YDR432W	4932.YNL307C
4932.YKL193C	4932.YPL235W
4932.YDL140C	4932.YJL105W
4932.YDR507C	4932.YNL217W
4932.YDR337W	4932.YLR061W
4932.YHR069C	4932.YPL081W
4932.YPL216W	4932.YPR015C
4932.YGL159W	4932.YGR012W
4932.YDR078C	4932.YMR201C
4932.YIR013C	4932.YNL167C
4932.YKL139W	4932.YMR277W
4932.YJR050W	4932.YOR159C
4932.YBL084C	4932.YER028C
4932.YHR094C	4932.YKL166C
4932.YJR121W	4932.YKR084C
4932.YBR153W	4932.YPL043W
4932.YKR094C	4932.YNL002C
4932.YMR288W	4932.YNL138W-A
4932.YMR182C	4932.YNL161W
4932.YBR229C	4932.YDR518W
4932.YER177W	4932.YPL213W
4932.YBR289W	4932.YOR113W
4932.YGL251C	4932.YGR091W
4932.YNL137C	4932.YOR096W
4932.YGR133W	4932.YML088W
4932.YDR264C	4932.YOL128C
4932.YFL034C-A	4932.YGR162W
4932.YEL030W	4932.YOL088C
4932.YML117W	4932.YPR104C
4932.YBR212W	4932.YKL081W
4932.YDR116C	4932.YJL136C
4932.YBR283C	4932.YDL095W
4932.YLR182W	4932.YPR200C
4932.YDL188C	4932.YML074C
4932.YML065W	4932.YPR120C
4932.YBR043C	4932.YKL126W
4932.YCR031C	4932.YML093W
4932.YJR032W	4932.YKR082W
4932.YCR083W	4932.YIL112W
4932.YDL127W	4932.YJL164C
4932.YML062C	4932.YNL140C
4932.YAL019W	4932.YBL052C
4932.YDR396W	4932.YML058W
4932.YDL143W	4932.YDL229W
4932.YPL256C	4932.YPR015C
4932.YBR164C	4932.YPR111W
4932.YGR167W	4932.YIR006C
4932.YBR066C	4932.YPR119W
4932.YDR247W	4932.YIR026C
4932.YBR028C	4932.YLL067C
4932.YIL125W	4932.YNR001C
4932.YDL092W	4932.YMR194W
4932.YGL254W	4932.YNL007C
4932.YCR052W	4932.YGR252W
4932.YER131W	4932.YOR096W
4932.YBR160W	4932.YLR357W
4932.YBR031W	4932.YLR264W
4932.YCR018C	4932.YPL038W
4932.YJL102W	4932.YLL036C
4932.YJR059W	4932.YLL024C
4932.YDR482C	4932.YKL012W
4932.YFR031C-A	4932.YOR396W
4932.YEL037C	4932.YLR406C
4932.YGR246C	4932.YIL126W
4932.YOL023W	4932.YPL013C
4932.YFR031C	4932.YNL030W
4932.YDL030W	4932.YDL209C
4932.YGR108W	4932.YOL145C
4932.YBR251W	4932.YDR471W
4932.YFL008W	4932.YOL069W
4932.YGR271W	4932.YKL078W
4932.YEL030W	4932.YPR204W
4932.YBL084C	4932.YBR103W
4932.YDR224C	4932.YOR156C
4932.YLR127C	4932.YPL110C
4932.YGL237C	4932.YGR044C
4932.YDL153C	4932.YLL011W
4932.YJR005W	4932.YKL198C
4932.YCR060W	4932.YMR068W
4932.YER125W	4932.YKL161C
4932.YJL005W	4932.YMR240C
4932.YEL009C	4932.YPR186C
4932.YER169W	4932.YGR133W
4932.YGL070C	4932.YGL207W
4932.YCR084C	4932.YPL178W
4932.YGL078C	4932.YOR319W
4932.YFL034C-A	4932.YLR167W
4932.YMR072W	4932.YPL116W
4932.YKR090W	4932.YML085C
4932.YDL043C	4932.YOR319W
4932.YBL016W	4932.YDL047W
4932.YJL140W	4932.YKR094C
4932.YBR268W	4932.YER050C
4932.YDR464W	4932.YPR016C
4932.YHL027W	4932.YMR139W
4932.YOR208W	4932.YOR353C
4932.YOR212W	4932.YPL268W
4932.YMR139W	4932.YOL041C
4932.YLR234W	4932.YOR116C
4932.YDL188C	4932.YML126C
4932.YDR172W	4932.YFR023W
4932.YFL039C	4932.YJL128C
4932.YNL252C	4932.YPL183W-A
4932.YHR148W	4932.YOR182C
4932.YBL063W	4932.YJL005W
4932.YGL019W	4932.YIL084C
4932.YBL026W	4932.YCR084C
4932.YGL173C	4932.YOR173W
4932.YBR279W	4932.YFR016C
4932.YLR029C	4932.YLR344W
4932.YDL155W	4932.YPR108W
4932.YGL210W	4932.YPR054W
4932.YBL093C	4932.YPR070W
4932.YDR155C	4932.YMR128W
4932.YFR031C-A	4932.YML009C
4932.YBL003C	4932.YBL046W
4932.YER173W	4932.YOR304W
4932.YAL035W	4932.YDR418W
4932.YLR075W	4932.YLR179C
4932.YNR017W	4932.YPL063W
4932.YLL028W	4932.YMR042W
4932.YKL161C	4932.YNL053W
4932.YDL130W	4932.YER102W
4932.YFR031C-A	4932.YJR145C
4932.YGL058W	4932.YJL005W
4932.YDR194C	4932.YKR086W
4932.YLR258W	4932.YPL141C
4932.YJL136C	4932.YOR182C
4932.YKL203C	4932.YPR013C
4932.YBL084C	4932.YDR183W
4932.YBL112C	4932.YOR341W
4932.YDL079C	4932.YKL032C
4932.YER164W	4932.YGR186W
4932.YOR180C	4932.YOR288C
4932.YLR344W	4932.YNL067W
4932.YJL132W	4932.YOR233W
4932.YBR170C	4932.YLR397C
4932.YBR049C	4932.YOR133W
4932.YAL029C	4932.YJL081C
4932.YEL037C	4932.YLR325C
4932.YDR460W	4932.YLR167W
4932.YFR016C	4932.YML010W
4932.YER169W	4932.YFL021W
4932.YDR064W	4932.YLR009W
4932.YBR283C	4932.YER019C-A
4932.YGL187C	4932.YGR033C
4932.YIL133C	4932.YLR333C
4932.YGR074W	4932.YLR216C
4932.YEL009C	4932.YIR013C
4932.YBR084C-A	4932.YPL198W
4932.YER050C	4932.YKL180W
4932.YDR500C	4932.YGL030W
4932.YER051W	4932.YKR029C
4932.YER028C	4932.YJR065C
4932.YKL062W	4932.YNL154C
4932.YBR276C	4932.YDL192W
4932.YGL216W	4932.YLR182W
4932.YBR140C	4932.YKL092C
4932.YBR268W	4932.YPR132W
4932.YER031C	4932.YKL196C
4932.YLR325C	4932.YOR133W
4932.YER130C	4932.YGL019W
4932.YBR245C	4932.YPL167C
4932.YGR217W	4932.YJL093C
4932.YHL015W	4932.YLR378C
4932.YDL043C	4932.YHR218W
4932.YJR068W	4932.YOR144C
4932.YAL014C	4932.YOL018C
4932.YLR240W	4932.YOR144C
4932.YER130C	4932.YGR092W
4932.YFR014C	4932.YOR090C
4932.YDR416W	4932.YOR207C
4932.YBL021C	4932.YGL201C
4932.YBR175W	4932.YIL126W
4932.YBL021C	4932.YCR051W
4932.YDR121W	4932.YOL090W
4932.YLR167W	4932.YMR286W
4932.YOL120C	4932.YPR166C
4932.YBL002W	4932.YPR161C
4932.YGL031C	4932.YLR406C
4932.YJL164C	4932.YMR182C
4932.YDR310C	4932.YOL004W
4932.YBR175W	4932.YHR119W
4932.YBR008C	4932.YML007W
4932.YDR472W	4932.YLR026C
4932.YDL061C	4932.YNL081C
4932.YBR119W	4932.YDL116W
4932.YKL078W	4932.YNL245C
4932.YGR274C	4932.YJL006C
4932.YEL061C	4932.YNL113W
4932.YDR545W	4932.YOL128C
4932.YIL069C	4932.YIL148W
4932.YIL061C	4932.YOR233W
4932.YPL216W	4932.YPL239W
4932.YHR129C	4932.YPR165W
4932.YKR034W	4932.YLR214W
4932.YDL134C	4932.YJL074C
4932.YFL026W	4932.YGR037C
4932.YLL045C	4932.YPL090C
4932.YGL058W	4932.YML068W
4932.YDL192W	4932.YOR231W
4932.YDL056W	4932.YDL147W
4932.YDR172W	4932.YPL178W
4932.YAL029C	4932.YLR096W
4932.YNL330C	4932.YPR156C
4932.YGR123C	4932.YKL101W
4932.YGR233C	4932.YHR128W
4932.YER040W	4932.YOR348C
4932.YDR500C	4932.YMR194W
4932.YJR093C	4932.YMR125W
4932.YER165W	4932.YNL112W
4932.YDL130W	4932.YGL076C
4932.YDL240W	4932.YPL240C
4932.YIR013C	4932.YKL190W
4932.YFR013W	4932.YOR304W
4932.YHR082C	4932.YNL154C
4932.YDL159W	4932.YKL198C
4932.YER020W	4932.YGR214W
4932.YDL061C	4932.YLR048W
4932.YCR072C	4932.YMR104C
4932.YDL209C	4932.YHR218W
4932.YGL105W	4932.YGL245W
4932.YAL040C	4932.YNL068C
4932.YLR466W	4932.YNR011C
4932.YJL190C	4932.YOL039W
4932.YCR045C	4932.YPL154C
4932.YBR289W	4932.YJL056C
4932.YER176W	4932.YGL078C
4932.YGL135W	4932.YNL163C
4932.YLR260W	4932.YOL128C
4932.YJR065C	4932.YNR035C
4932.YGR140W	4932.YPL018W
4932.YDL092W	4932.YPL210C
4932.YAL040C	4932.YDR266C
4932.YGL123W	4932.YIL018W
4932.YDL079C	4932.YKR029C
4932.YIL001W	4932.YKL198C
4932.YIL061C	4932.YJL225C
4932.YDL008W	4932.YMR001C
4932.YBR167C	4932.YIR015W
4932.YER020W	4932.YOR208W
4932.YER031C	4932.YML124C
4932.YMR229C	4932.YPR137W
4932.YGR220C	4932.YML009C
4932.YER050C	4932.YER190W
4932.YGR118W	4932.YKL156W
4932.YLR075W	4932.YPR132W
4932.YJR113C	4932.YPR102C
4932.YGR044C	4932.YNL090W
4932.YER095W	4932.YGR133W
4932.YER125W	4932.YHR079C
4932.YHR098C	4932.YKL196C
4932.YPL006W	4932.YPR018W
4932.YCR027C	4932.YOR141C
4932.YDL130W	4932.YER074W
4932.YLR131C	4932.YPR054W
4932.YER103W	4932.YMR120C
4932.YDL147W	4932.YGR232W
4932.YGL254W	4932.YHR186C
4932.YGR253C	4932.YIL075C
4932.YLL001W	4932.YLR206W
4932.YNL307C	4932.YOR211C
4932.YFR016C	4932.YGL209W
4932.YHR052W	4932.YOL127W
4932.YBR276C	4932.YDL079C
4932.YLL048C	4932.YNL275W
4932.YDR043C	4932.YPL021W
4932.YFL066C	4932.YPL090C
4932.YBR276C	4932.YDL056W
4932.YDR098C	4932.YHR008C
4932.YJR059W	4932.YKR034W
4932.YDL029W	4932.YKR055W
4932.YBR169C	4932.YJR121W
4932.YAL021C	4932.YMR199W
4932.YKL180W	4932.YKR057W
4932.YBR136W	4932.YER020W
4932.YBR181C	4932.YKR084C
4932.YGL254W	4932.YOR341W
4932.YMR091C	4932.YMR186W
4932.YER053C	4932.YGR214W
4932.YEL039C	4932.YER103W
4932.YBR219C	4932.YNL068C
4932.YLR047C	4932.YPL213W
4932.YPL116W	4932.YPR022C
4932.YIL148W	4932.YMR142C
4932.YEL013W	4932.YFL039C
4932.YDR194C	4932.YPR152C
4932.YDL135C	4932.YMR104C
4932.YKL078W	4932.YLR216C
4932.YJL090C	4932.YKL168C
4932.YBR164C	4932.YPR095C
4932.YGR274C	4932.YLR357W
4932.YBR028C	4932.YDR490C
4932.YJR145C	4932.YPR166C
4932.YIR019C	4932.YKL185W
4932.YLR096W	4932.YMR109W
4932.YGR218W	4932.YPR120C
4932.YDL140C	4932.YLR115W
4932.YAL020C	4932.YDR225W
4932.YMR068W	4932.YMR109W
4932.YDR337W	4932.YIL148W
4932.YER111C	4932.YMR104C
4932.YJR123W	4932.YPL081W
4932.YBL002W	4932.YLR210W
4932.YER126C	4932.YNL178W
4932.YCL024W	4932.YGR056W
4932.YKL161C	4932.YML078W
4932.YJR045C	4932.YMR161W
4932.YDR224C	4932.YGR047C
4932.YDR524C	4932.YGR152C
4932.YBR222C	4932.YHR075C
4932.YGL194C	4932.YNL021W
4932.YCR084C	4932.YER029C
4932.YDR116C	4932.YER190W
4932.YLR318W	4932.YLR399C
4932.YNL180C	4932.YOR036W
4932.YDL137W	4932.YLR375W
4932.YDR168W	4932.YNL090W
4932.YGR052W	4932.YLL067C
4932.YBR034C	4932.YNL030W
4932.YER021W	4932.YOL038W
4932.YNR032W	4932.YOL065C
4932.YER111C	4932.YMR236W
4932.YER031C	4932.YJR059W
4932.YEL026W	4932.YOR151C
4932.YDL006W	4932.YGR232W
4932.YKL171W	4932.YOR109W
4932.YOR141C	4932.YPL155C
4932.YDR237W	4932.YLR367W
4932.YBR038W	4932.YDL079C
4932.YNL262W	4932.YOR116C
4932.YDR139C	4932.YPL240C
4932.YGL216W	4932.YPR119W
4932.YDR194C	4932.YEL030W
4932.YKL173W	4932.YPL220W
4932.YER045C	4932.YLR189C
4932.YIL149C	4932.YPL169C
4932.YBL038W	4932.YKL009W
4932.YCR035C	4932.YNL232W
4932.YBR251W	4932.YJL069C
4932.YIR011C	4932.YMR048W
4932.YLL036C	4932.YPL151C
4932.YER117W	4932.YNL301C
4932.YAR007C	4932.YJL140W
4932.YGR003W	4932.YOR373W
4932.YKR055W	4932.YPR141C
4932.YDL126C	4932.YLR207W
4932.YDR299W	4932.YDR365C
4932.YOL128C	4932.YOR101W
4932.YGR152C	4932.YNL161W
4932.YCR072C	4932.YMR290C
4932.YKR014C	4932.YLR240W
4932.YDR026C	4932.YKL173W
4932.YBR198C	4932.YPR025C
4932.YDR174W	4932.YOR233W
4932.YLR430W	4932.YOR396W
4932.YJL014W	4932.YLL024C
4932.YIL021W	4932.YMR304W
4932.YNR070W	4932.YOR328W
4932.YEL009C	4932.YOR202W
4932.YDL082W	4932.YGL135W
4932.YMR068W	4932.YNL238W
4932.YIL042C	4932.YMR104C
4932.YJL203W	4932.YPL213W
4932.YGL179C	4932.YJL057C
4932.YER172C	4932.YPR182W
4932.YLR175W	4932.YNL339C
4932.YER125W	4932.YLR182W
4932.YGL201C	4932.YMR048W
4932.YCR051W	4932.YKL190W
4932.YDR447C	4932.YLR167W
4932.YBR198C	4932.YOR151C
4932.YDR097C	4932.YLR086W
4932.YFR038W	4932.YPR186C
4932.YDL101C	4932.YLR305C
4932.YDR139C	4932.YGL147C
4932.YBR028C	4932.YDL230W
4932.YKL190W	4932.YNL201C
4932.YBR160W	4932.YNL298W
4932.YDL137W	4932.YKL203C
4932.YDR012W	4932.YDR500C
4932.YNL339C	4932.YNR011C
4932.YDR500C	4932.YFR031C-A
4932.YER074W	4932.YML025C
4932.YDL083C	4932.YOR167C
4932.YFR004W	4932.YGR133W
4932.YBR009C	4932.YIL126W
4932.YJL176C	4932.YLR131C
4932.YIL177C	4932.YLR419W
4932.YHR128W	4932.YPR013C
4932.YDR030C	4932.YER171W
4932.YDR524C	4932.YLL001W
4932.YHR082C	4932.YNL209W
4932.YJL081C	4932.YPR086W
4932.YAR019C	4932.YKL126W
4932.YDL208W	4932.YPL243W
4932.YBR155W	4932.YBR234C
4932.YIL133C	4932.YPR088C
4932.YKL079W	4932.YPR022C
4932.YDR471W	4932.YOR234C
4932.YDR174W	4932.YPR015C
4932.YER131W	4932.YLR009W
4932.YBR028C	4932.YHR218W
4932.YDR500C	4932.YER117W
4932.YGR254W	4932.YKL194C
4932.YGR252W	4932.YJL176C
4932.YEL037C	4932.YHR171W
4932.YLR157C-A	4932.YML045W-A
4932.YLR185W	4932.YNL301C
4932.YDR177W	4932.YPL213W
4932.YEL030W	4932.YER073W
4932.YHR147C	4932.YLL045C
4932.YBR079C	4932.YLR466W
4932.YKL171W	4932.YLL001W
4932.YGR048W	4932.YJR068W
4932.YAR007C	4932.YCR092C
4932.YMR139W	4932.YPR048W
4932.YDL083C	4932.YDR025W
4932.YKL062W	4932.YMR042W
4932.YDR416W	4932.YHR165C
4932.YCL024W	4932.YMR080C
4932.YMR199W	4932.YPL213W
4932.YLR229C	4932.YMR182C
4932.YBR097W	4932.YDR388W
4932.YER126C	4932.YJL177W
4932.YKL161C	4932.YNL217W
4932.YNL304W	4932.YOL065C
4932.YGL058W	4932.YMR104C
4932.YLR069C	4932.YPL213W
4932.YBR119W	4932.YOR353C
4932.YMR033W	4932.YNL098C
4932.YDR012W	4932.YNL252C
4932.YDR216W	4932.YGL210W
4932.YBL026W	4932.YOL041C
4932.YIL126W	4932.YKL049C
4932.YBR103W	4932.YCR011C
4932.YBL111C	4932.YPL178W
4932.YBR049C	4932.YHR030C
4932.YDL081C	4932.YOL111C
4932.YDR381W	4932.YPL054W
4932.YBR236C	4932.YDL140C
4932.YBR283C	4932.YOR150W
4932.YDR096W	4932.YEL037C
4932.YDR490C	4932.YMR186W
4932.YER050C	4932.YPR166C
4932.YHR030C	4932.YKL166C
4932.YER111C	4932.YMR136W
4932.YGL252C	4932.YOR032C
4932.YJL194W	4932.YPR119W
4932.YDL122W	4932.YLL039C
4932.YDL145C	4932.YNL098C
4932.YBR189W	4932.YIL069C
4932.YJR145C	4932.YNL069C
4932.YER056C-A	4932.YJL190C
4932.YIL118W	4932.YMR109W
4932.YMR199W	4932.YPR019W
4932.YDR093W	4932.YLR182W
4932.YOL121C	4932.YPR043W
4932.YKL006W	4932.YML026C
4932.YLR238W	4932.YPL141C
4932.YGL112C	4932.YLR033W
4932.YBR080C	4932.YDL155W
4932.YFL016C	4932.YMR183C
4932.YKR082W	4932.YLR429W
4932.YAL021C	4932.YIL061C
4932.YKL193C	4932.YPR120C
4932.YMR199W	4932.YOR353C
4932.YDR247W	4932.YDR545W
4932.YLR430W	4932.YOL128C
4932.YKL113C	4932.YOR207C
4932.YCL024W	4932.YPR048W
4932.YBR009C	4932.YMR139W
4932.YHR021C	4932.YLR448W
4932.YER173W	4932.YJR068W
4932.YEL050C	4932.YKL170W
4932.YER146W	4932.YPL184C
4932.YGR278W	4932.YJL005W
4932.YNL330C	4932.YPL026C
4932.YLL039C	4932.YLR306W
4932.YEL022W	4932.YGR152C
4932.YDL161W	4932.YHR161C
4932.YLR306W	4932.YOL111C
4932.YMR182C	4932.YPL216W
4932.YBR082C	4932.YGR108W
4932.YNL027W	4932.YOL145C
4932.YLR216C	4932.YNL163C
4932.YLR167W	4932.YPR093C
4932.YLR153C	4932.YMR223W
4932.YOR211C	4932.YPR034W
4932.YHR141C	4932.YOR096W
4932.YBR274W	4932.YJR066W
4932.YDR496C	4932.YGL030W
4932.YKL173W	4932.YLR116W
4932.YPR022C	4932.YPR068C
4932.YBR049C	4932.YDR432W
4932.YGR232W	4932.YKL203C
4932.YJL033W	4932.YJL034W
4932.YIL021W	4932.YML049C
4932.YBL021C	4932.YPR104C
4932.YDR481C	4932.YHR084W
4932.YMR286W	4932.YOR369C
4932.YJR127C	4932.YMR233W
4932.YBR212W	4932.YER172C
4932.YNL112W	4932.YOR159C
4932.YDR191W	4932.YOL054W
4932.YGR252W	4932.YMR227C
4932.YHR064C	4932.YMR213W
4932.YLR229C	4932.YLR375W
4932.YBR136W	4932.YMR142C
4932.YLR367W	4932.YMR121C
4932.YBR103W	4932.YCR052W
4932.YGL181W	4932.YLR229C
4932.YGL049C	4932.YLR448W
4932.YDL060W	4932.YLR048W
4932.YIL078W	4932.YNL284C
4932.YJL166W	4932.YJR048W
4932.YEL026W	4932.YMR242C
4932.YCR083W	4932.YNL135C
4932.YDR045C	4932.YKL062W
4932.YDR337W	4932.YMR242C
4932.YBL038W	4932.YBR146W
4932.YLL045C	4932.YPR137W
4932.YNL137C	4932.YOR293W
4932.YDR432W	4932.YOR207C
4932.YDL130W	4932.YGR214W
4932.YER120W	4932.YGL206C
4932.YNL098C	4932.YPL240C
4932.YKL161C	4932.YKR099W
4932.YJL050W	4932.YPL217C
4932.YFR028C	4932.YMR104C
4932.YHR205W	4932.YPL268W
4932.YMR183C	4932.YNL304W
4932.YBR066C	4932.YGR108W
4932.YAR002C-A	4932.YNL287W
4932.YHR147C	4932.YPR204W
4932.YCL011C	4932.YDR138W
4932.YDR177W	4932.YLR305C
4932.YER040W	4932.YHL027W
4932.YDR059C	4932.YOL133W
4932.YER074W	4932.YMR276W
4932.YER130C	4932.YKL092C
4932.YCL024W	4932.YIL118W
4932.YLR116W	4932.YNL112W
4932.YHR099W	4932.YOL078W
4932.YBR089C-A	4932.YML081W
4932.YBL038W	4932.YPR080W
4932.YDR524C	4932.YOR211C
4932.YCR042C	4932.YKL058W
4932.YKR059W	4932.YPL131W
4932.YPL106C	4932.YPR165W
4932.YGL242C	4932.YGR152C
4932.YML124C	4932.YPR034W
4932.YGR271W	4932.YHL033C
4932.YBR251W	4932.YHR015W
4932.YGL251C	4932.YMR224C
4932.YDL061C	4932.YOR293W
4932.YBR083W	4932.YKL010C
4932.YMR033W	4932.YOR211C
4932.YJR123W	4932.YOL121C
4932.YGL030W	4932.YHR010W
4932.YBR182C	4932.YOR141C
4932.YGR027C	4932.YLR048W
4932.YLL039C	4932.YMR223W
4932.YDR450W	4932.YNL162W
4932.YHR119W	4932.YIL148W
4932.YHR038W	4932.YML009C
4932.YDR148C	4932.YIL125W
4932.YGL058W	4932.YGL194C
4932.YNL112W	4932.YNL248C
4932.YGL058W	4932.YGL238W
4932.YCR051W	4932.YDR026C
4932.YDR118W	4932.YNL317W
4932.YOR117W	4932.YPR204W
4932.YPL184C	4932.YPR152C
4932.YER047C	4932.YER174C
4932.YBR114W	4932.YOR116C
4932.YDL079C	4932.YPL283C
4932.YDR177W	4932.YMR042W
4932.YKL170W	4932.YOL120C
4932.YBR245C	4932.YDR216W
4932.YGL033W	4932.YPR018W
4932.YJL005W	4932.YML081W
4932.YFL034C-A	4932.YGL135W
4932.YHR048W	4932.YHR205W
4932.YNL077W	4932.YPL232W
4932.YML081W	4932.YOR295W
4932.YLL024C	4932.YMR001C
4932.YBR084C-A	4932.YGL076C
4932.YHR205W	4932.YLR182W
4932.YGL207W	4932.YGR116W
4932.YNL069C	4932.YOL127W
4932.YBR049C	4932.YDR194C
4932.YGL254W	4932.YIL131C
4932.YDL008W	4932.YHR171W
4932.YDR099W	4932.YMR104C
4932.YAL017W	4932.YER045C
4932.YGR152C	4932.YLL024C
4932.YIL062C	4932.YPR165W
4932.YLR200W	4932.YLR212C
4932.YAL019W	4932.YFR037C
4932.YLR381W	4932.YMR094W
4932.YDR373W	4932.YNL053W
4932.YFR028C	4932.YKR055W
4932.YMR036C	4932.YOR233W
4932.YLR305C	4932.YOR014W
4932.YBR066C	4932.YMR213W
4932.YBL105C	4932.YHL027W
4932.YIL148W	4932.YKR057W
4932.YLL008W	4932.YLR069C
4932.YHR205W	4932.YNR032W
4932.YKR029C	4932.YML081W
4932.YGL049C	4932.YLR344W
4932.YDR224C	4932.YKR048C
4932.YGL129C	4932.YNR036C
4932.YCR027C	4932.YIR026C
4932.YDL229W	4932.YLL027W
4932.YIL035C	4932.YIL112W
4932.YDL213C	4932.YGL120C
4932.YBL063W	4932.YFL029C
4932.YHR096C	4932.YKL221W
4932.YAL032C	4932.YML117W
4932.YBR112C	4932.YHR064C
4932.YGL120C	4932.YNL163C
4932.YDR253C	4932.YGR252W
4932.YOR101W	4932.YOR326W
4932.YDR037W	4932.YIR038C
4932.YHR058C	4932.YPR168W
4932.YBL038W	4932.YML025C
4932.YDR385W	4932.YMR125W
4932.YJL034W	4932.YLL008W
4932.YDL202W	4932.YJR066W
4932.YHR099W	4932.YNL128W
4932.YAL021C	4932.YPL203W
4932.YLR438C-A	4932.YOR308C
4932.YER103W	4932.YOR211C
4932.YDR213W	4932.YML111W
4932.YBR155W	4932.YHR166C
4932.YOL128C	4932.YPR120C
4932.YLR061W	4932.YMR188C
4932.YLR166C	4932.YNL090W
4932.YDR507C	4932.YER027C
4932.YDR518W	4932.YMR214W
4932.YGL242C	4932.YLR274W
4932.YGR052W	4932.YNL192W
4932.YDL220C	4932.YDR082W
4932.YEL026W	4932.YHR072W-A
4932.YGL049C	4932.YIL177C
4932.YEL037C	4932.YOR117W
4932.YPL235W	4932.YPL239W
4932.YFR028C	4932.YHR082C
4932.YGR192C	4932.YKL152C
