>/home/user1/code/PPIKG/method/AFTGAN/data/SYS60k.seqs.tsv
>/home/user1/code/PPIKG/method/AFTGAN/data/SYS60k.txt
4932.YDR502C	4932.YOR187W
4932.YKL010C	4932.YNL330C
4932.YEL026W	4932.YLR069C
4932.YLR038C	4932.YOR065W
4932.YHR079C	4932.YPR054W
4932.YHL027W	4932.YPL026C
4932.YJL102W	4932.YMR276W
4932.YDL135C	4932.YNL090W
4932.YGL172W	4932.YMR047C
4932.YHR099W	4932.YPL150W
4932.YLR182W	4932.YLR318W
4932.YEL058W	4932.YJR059W
4932.YAL017W	4932.YBR010W
4932.YLR388W	4932.YNL301C
4932.YJL112W	4932.YPR022C
4932.YDL102W	4932.YPR141C
4932.YLR417W	4932.YPL002C
4932.YLL039C	4932.YLR441C
4932.YLL008W	4932.YNR011C
4932.YDL134C	4932.YGR152C
4932.YGR034W	4932.YKL156W
4932.YER020W	4932.YPR095C
4932.YGR252W	4932.YNR023W
4932.YBR066C	4932.YPR119W
4932.YDL042C	4932.YJL141C
4932.YBR145W	4932.YKL107W
4932.YBL016W	4932.YJL024C
4932.YBR155W	4932.YPL155C
4932.YKR034W	4932.YPL038W
4932.YAL034C	4932.YGL066W
4932.YAL040C	4932.YKL049C
4932.YIL113W	4932.YPR034W
4932.YDL002C	4932.YGL158W
4932.YGL078C	4932.YGL135W
4932.YDL160C	4932.YDR170C
4932.YIL061C	4932.YOR233W
4932.YLR425W	4932.YNL098C
4932.YJL210W	4932.YNL214W
4932.YLR147C	4932.YOL005C
4932.YKL009W	4932.YOL121C
4932.YDR311W	4932.YDR332W
4932.YER177W	4932.YML085C
4932.YJL063C	4932.YML025C
4932.YFR030W	4932.YOL128C
4932.YKL018W	4932.YKR002W
4932.YDR176W	4932.YLR240W
4932.YMR223W	4932.YNL031C
4932.YER177W	4932.YHR030C
4932.YER131W	4932.YOR096W
4932.YJR066W	4932.YMR213W
4932.YDR054C	4932.YGL035C
4932.YBR088C	4932.YOL080C
4932.YGL055W	4932.YLR056W
4932.YOR362C	4932.YPL209C
4932.YPL131W	4932.YPR088C
4932.YDR116C	4932.YER102W
4932.YHR082C	4932.YHR115C
4932.YHR205W	4932.YPR204W
4932.YGR203W	4932.YIL001W
4932.YOR361C	4932.YPL256C
4932.YHR147C	4932.YPL081W
4932.YLR378C	4932.YML025C
4932.YGR003W	4932.YLR399C
4932.YFR004W	4932.YKL002W
4932.YFR032C-A	4932.YJL190C
4932.YJL008C	4932.YOR375C
4932.YEL037C	4932.YHR128W
4932.YBR214W	4932.YDR507C
4932.YLL039C	4932.YOL121C
4932.YGR271W	4932.YOR310C
4932.YKR084C	4932.YMR142C
4932.YDR092W	4932.YKL010C
4932.YIL035C	4932.YML074C
4932.YBL092W	4932.YHL033C
4932.YNL178W	4932.YOR369C
4932.YBL092W	4932.YEL054C
4932.YHR128W	4932.YJL141C
4932.YER169W	4932.YML027W
4932.YIL052C	4932.YPL143W
4932.YDR079C-A	4932.YER171W
4932.YFL016C	4932.YKL198C
4932.YNL307C	4932.YPR054W
4932.YDL079C	4932.YDR096W
4932.YJR006W	4932.YPL024W
4932.YDR253C	4932.YGR276C
4932.YFR028C	4932.YGL207W
4932.YGR006W	4932.YPR046W
4932.YDR101C	4932.YER165W
4932.YGR052W	4932.YJL014W
4932.YLL045C	4932.YOR182C
4932.YBR276C	4932.YHR099W
4932.YKL126W	4932.YOR117W
4932.YIL061C	4932.YOR133W
4932.YGR056W	4932.YJR060W
4932.YER008C	4932.YLR229C
4932.YFR030W	4932.YPL240C
4932.YAL021C	4932.YFR028C
4932.YNL167C	4932.YPL230W
4932.YBR055C	4932.YER013W
4932.YML025C	4932.YMR242C
4932.YHL015W	4932.YNL302C
4932.YER171W	4932.YGL070C
4932.YJR076C	4932.YLR229C
4932.YHL015W	4932.YPL081W
4932.YLR214W	4932.YNL304W
4932.YDR183W	4932.YLR069C
4932.YAL021C	4932.YLR182W
4932.YLR399C	4932.YML095C
4932.YLR061W	4932.YLR388W
4932.YNR036C	4932.YOL120C
4932.YMR276W	4932.YOL133W
4932.YKR001C	4932.YOL128C
4932.YDR418W	4932.YLR441C
4932.YHR010W	4932.YLR287C-A
4932.YHR030C	4932.YOR133W
4932.YFR028C	4932.YMR037C
4932.YDL155W	4932.YDL216C
4932.YIL133C	4932.YPL249C-A
4932.YLR240W	4932.YOL100W
4932.YBR155W	4932.YOL133W
4932.YIL133C	4932.YPR080W
4932.YPL127C	4932.YPL256C
4932.YLR430W	4932.YMR128W
4932.YDL134C	4932.YIL118W
4932.YDR054C	4932.YLR167W
4932.YKR031C	4932.YLR229C
4932.YDR212W	4932.YKL161C
4932.YCR046C	4932.YDR041W
4932.YFR037C	4932.YIL090W
4932.YBR105C	4932.YMR061W
4932.YOR090C	4932.YPL153C
4932.YAL032C	4932.YDR378C
4932.YHR135C	4932.YOR113W
4932.YER111C	4932.YOR211C
4932.YCR084C	4932.YKL062W
4932.YMR068W	4932.YNL112W
4932.YGL100W	4932.YMR047C
4932.YGL070C	4932.YPL038W
4932.YHR021C	4932.YKR057W
4932.YDR334W	4932.YFR028C
4932.YIL035C	4932.YPR143W
4932.YGL003C	4932.YOR339C
4932.YKR001C	4932.YOL062C
4932.YBL075C	4932.YIL022W
4932.YNL301C	4932.YPR043W
4932.YGL158W	4932.YLR113W
4932.YNL217W	4932.YPR165W
4932.YDR043C	4932.YER031C
4932.YHR119W	4932.YOR341W
4932.YMR313C	4932.YNR008W
4932.YBR136W	4932.YNL096C
4932.YBR114W	4932.YHR205W
4932.YDL061C	4932.YIL052C
4932.YBR006W	4932.YMR318C
4932.YGR108W	4932.YLR274W
4932.YLR357W	4932.YOR358W
4932.YLR287C-A	4932.YMR121C
4932.YBR081C	4932.YDL132W
4932.YKL144C	4932.YMR277W
4932.YCR038C	4932.YDR247W
4932.YNL304W	4932.YOR109W
4932.YOR224C	4932.YPL178W
4932.YDR216W	4932.YKL161C
4932.YGL078C	4932.YHR079C
4932.YGL043W	4932.YGL207W
4932.YKL101W	4932.YMR139W
4932.YHR207C	4932.YPR068C
4932.YIL069C	4932.YOR133W
4932.YOR004W	4932.YPR144C
4932.YBL032W	4932.YHR030C
4932.YGL209W	4932.YOR304W
4932.YDL061C	4932.YGR034W
4932.YMR006C	4932.YNL307C
4932.YGR220C	4932.YMR143W
4932.YKL171W	4932.YPR015C
4932.YJR059W	4932.YLR167W
4932.YER074W	4932.YOR150W
4932.YBR146W	4932.YOR312C
4932.YNL161W	4932.YPL235W
4932.YDL240W	4932.YOR094W
4932.YIL001W	4932.YMR037C
4932.YNL128W	4932.YOR373W
4932.YMR128W	4932.YOR207C
4932.YLR113W	4932.YML078W
4932.YKL203C	4932.YOR094W
4932.YER081W	4932.YPR022C
4932.YLR441C	4932.YPR132W
4932.YOL139C	4932.YPR054W
4932.YBL081W	4932.YMR124W
4932.YDR097C	4932.YMR167W
4932.YNL053W	4932.YOR101W
4932.YLR421C	4932.YOR157C
4932.YGL180W	4932.YHR099W
4932.YHR160C	4932.YIR003W
4932.YAL016W	4932.YKL126W
4932.YFL039C	4932.YGR152C
4932.YDL065C	4932.YLR191W
4932.YBL105C	4932.YBR114W
4932.YDR099W	4932.YHR129C
4932.YNL037C	4932.YNL220W
4932.YDR004W	4932.YGR052W
4932.YHL009W-A	4932.YPL257W-A
4932.YBR049C	4932.YDR216W
4932.YGR246C	4932.YJR127C
4932.YIL001W	4932.YNL307C
4932.YGR152C	4932.YLR262C
4932.YFR032C-A	4932.YMR080C
4932.YDR045C	4932.YOR341W
4932.YKL053C-A	4932.YKL195W
4932.YBR191W	4932.YLR075W
4932.YDR237W	4932.YNL306W
4932.YDL075W	4932.YDR337W
4932.YBR237W	4932.YJR063W
4932.YCR031C	4932.YPL198W
4932.YGL135W	4932.YLL045C
4932.YAL005C	4932.YPR110C
4932.YEL054C	4932.YLR441C
4932.YGR118W	4932.YMR286W
4932.YMR161W	4932.YMR183C
4932.YBR055C	4932.YOR151C
4932.YBR008C	4932.YER177W
4932.YLR287C-A	4932.YMR188C
4932.YBR082C	4932.YHR079C
4932.YHR008C	4932.YNL128W
4932.YLL067C	4932.YMR213W
4932.YDL081C	4932.YMR276W
4932.YDR021W	4932.YGR052W
4932.YGR034W	4932.YPL131W
4932.YER165W	4932.YLR448W
4932.YJR051W	4932.YOL151W
4932.YAL032C	4932.YGL078C
4932.YEL009C	4932.YLR375W
4932.YDL058W	4932.YKL196C
4932.YNL135C	4932.YOR140W
4932.YCR063W	4932.YDR026C
4932.YDR294C	4932.YOR113W
4932.YCR020C-A	4932.YOR308C
4932.YJL095W	4932.YMR186W
4932.YAL060W	4932.YDL171C
4932.YML133C	4932.YPL178W
4932.YLR406C	4932.YML024W
4932.YAL017W	4932.YIL118W
4932.YBR164C	4932.YOR141C
4932.YDR523C	4932.YOR373W
4932.YBL075C	4932.YBR169C
4932.YER148W	4932.YGL070C
4932.YBR049C	4932.YLR117C
4932.YMR139W	4932.YNL154C
4932.YDR385W	4932.YEL050C
4932.YBR169C	4932.YOL128C
4932.YCR079W	4932.YKL198C
4932.YKL073W	4932.YML078W
4932.YHR021C	4932.YPL143W
4932.YFR004W	4932.YPR103W
4932.YAL017W	4932.YDR507C
4932.YFR038W	4932.YPL116W
4932.YHL004W	4932.YKL143W
4932.YKL009W	4932.YPR080W
4932.YLR340W	4932.YOR312C
4932.YLL008W	4932.YPL237W
4932.YER095W	4932.YLR430W
4932.YER095W	4932.YOL094C
4932.YBR251W	4932.YHR010W
4932.YKL193C	4932.YPL204W
4932.YDL192W	4932.YPL239W
4932.YDR098C	4932.YNL304W
4932.YIL131C	4932.YPL203W
4932.YGR152C	4932.YOR212W
4932.YBR189W	4932.YMR309C
4932.YMR104C	4932.YOR244W
4932.YFL002C	4932.YHR197W
4932.YDL007W	4932.YJL001W
4932.YLR002C	4932.YOR243C
4932.YHR076W	4932.YJL081C
4932.YER103W	4932.YOR101W
4932.YCL016C	4932.YHL023C
4932.YDR386W	4932.YER095W
4932.YGL123W	4932.YMR128W
4932.YCL008C	4932.YIL148W
4932.YHR077C	4932.YLR305C
4932.YGR201C	4932.YHR020W
4932.YDL214C	4932.YKL203C
4932.YLR167W	4932.YNL306W
4932.YLR115W	4932.YOL012C
4932.YNL116W	4932.YPL150W
4932.YPL082C	4932.YPR119W
4932.YER075C	4932.YGR028W
4932.YLR150W	4932.YLR333C
4932.YER074W	4932.YPR080W
4932.YGL189C	4932.YOR234C
4932.YDR247W	4932.YPR054W
4932.YGL058W	4932.YJL112W
4932.YBR169C	4932.YPL141C
4932.YNL306W	4932.YOR187W
4932.YBL003C	4932.YDR083W
4932.YKR090W	4932.YLR375W
4932.YLL053C	4932.YPL232W
4932.YBR081C	4932.YKL062W
4932.YHR205W	4932.YNL090W
4932.YLR013W	4932.YPR186C
4932.YBR089C-A	4932.YIL112W
4932.YER148W	4932.YER164W
4932.YBR028C	4932.YCR073C
4932.YDR385W	4932.YIL061C
4932.YDR337W	4932.YPL237W
4932.YFL017W-A	4932.YPR182W
4932.YCL037C	4932.YMR230W
4932.YAR003W	4932.YCR060W
4932.YHR205W	4932.YJR127C
4932.YGR034W	4932.YOR234C
4932.YJR065C	4932.YOL038W
4932.YDL084W	4932.YHR147C
4932.YLL034C	4932.YOL111C
4932.YMR015C	4932.YNL111C
4932.YHR082C	4932.YMR186W
4932.YDR012W	4932.YGR148C
4932.YAL017W	4932.YER111C
4932.YCL059C	4932.YOR287C
4932.YDR334W	4932.YPL031C
4932.YCL031C	4932.YHR065C
4932.YBR049C	4932.YHR108W
4932.YLR182W	4932.YPL046C
4932.YDL056W	4932.YGL141W
4932.YBR066C	4932.YML126C
4932.YGL210W	4932.YLR375W
4932.YDR028C	4932.YDR388W
4932.YAL024C	4932.YNL293W
4932.YBL063W	4932.YLR131C
4932.YHR091C	4932.YKL081W
4932.YGR232W	4932.YKR099W
4932.YAL016W	4932.YER177W
4932.YCR065W	4932.YMR199W
4932.YGL213C	4932.YLR318W
4932.YBR241C	4932.YLR268W
4932.YNL161W	4932.YPR015C
4932.YGR108W	4932.YGR133W
4932.YER117W	4932.YGL031C
4932.YDR322W	4932.YGL103W
4932.YDL216C	4932.YJL047C
4932.YDL056W	4932.YJL047C
4932.YFR019W	4932.YFR021W
4932.YKL116C	4932.YOR257W
4932.YCL024W	4932.YKL203C
4932.YBR031W	4932.YOL039W
4932.YCL024W	4932.YIR013C
4932.YDL018C	4932.YNL307C
4932.YCR065W	4932.YNL097C
4932.YKL170W	4932.YNL185C
4932.YAL017W	4932.YHR206W
4932.YGR203W	4932.YLR442C
4932.YIL148W	4932.YLR287C-A
4932.YHR038W	4932.YNL005C
4932.YDL056W	4932.YIL131C
4932.YCR031C	4932.YEL050C
4932.YBL105C	4932.YJR059W
4932.YBR084C-A	4932.YGL123W
4932.YDL203C	4932.YDR177W
4932.YGR249W	4932.YJL034W
4932.YDL155W	4932.YGL003C
4932.YML009C	4932.YOR187W
4932.YDL159W	4932.YMR008C
4932.YDR075W	4932.YGR188C
4932.YJL115W	4932.YOR304W
4932.YDR473C	4932.YKL012W
4932.YER103W	4932.YKR099W
4932.YNL163C	4932.YPR043W
4932.YBR179C	4932.YPR054W
4932.YDL229W	4932.YDR385W
4932.YDL192W	4932.YPR018W
4932.YGR240C	4932.YLR354C
4932.YER177W	4932.YPL242C
4932.YBR031W	4932.YLR061W
4932.YGL123W	4932.YGR162W
4932.YGL070C	4932.YOR346W
4932.YMR227C	4932.YOR194C
4932.YJR113C	4932.YKR094C
4932.YMR276W	4932.YPL026C
4932.YDR545W	4932.YPL178W
4932.YGR296W	4932.YHR086W
4932.YBR198C	4932.YLR033W
4932.YMR242C	4932.YPR043W
4932.YPL141C	4932.YPL184C
4932.YIL069C	4932.YPR043W
4932.YDR122W	4932.YJR059W
4932.YDR041W	4932.YPL013C
4932.YDL060W	4932.YNL096C
4932.YFL029C	4932.YJL005W
4932.YBL038W	4932.YOR133W
4932.YKR008W	4932.YPL270W
4932.YDR172W	4932.YOR096W
4932.YGR296W	4932.YKL074C
4932.YIL109C	4932.YPL218W
4932.YBR109C	4932.YLR229C
4932.YDR385W	4932.YLR143W
4932.YER029C	4932.YPL178W
4932.YDR096W	4932.YHR207C
4932.YDR247W	4932.YGL078C
4932.YOL054W	4932.YPL110C
4932.YHR168W	4932.YHR218W
4932.YIL043C	4932.YMR272C
4932.YDL143W	4932.YML124C
4932.YGL120C	4932.YMR116C
4932.YGL219C	4932.YLL001W
4932.YMR229C	4932.YOR004W
4932.YGR044C	4932.YNL154C
4932.YGL194C	4932.YJR032W
4932.YKL062W	4932.YMR104C
4932.YNL217W	4932.YPL155C
4932.YER146W	4932.YHR143W-A
4932.YJL138C	4932.YOR393W
4932.YDL134C	4932.YPR040W
4932.YDL116W	4932.YPL169C
4932.YAL030W	4932.YOL111C
4932.YDR059C	4932.YGL100W
4932.YFL057C	4932.YNL167C
4932.YBR245C	4932.YDR174W
4932.YGL181W	4932.YGR152C
4932.YJR059W	4932.YMR199W
4932.YGR118W	4932.YOR369C
4932.YGL123W	4932.YOR063W
4932.YDR450W	4932.YKL170W
4932.YDR043C	4932.YDR510W
4932.YNL081C	4932.YPR132W
4932.YMR068W	4932.YNL027W
4932.YDL079C	4932.YJR005W
4932.YLR157C-A	4932.YMR046C
4932.YLR305C	4932.YLR310C
4932.YGR040W	4932.YML064C
4932.YER066W	4932.YER111C
4932.YDR155C	4932.YIL021W
4932.YDR261W-A	4932.YJL114W
4932.YKR029C	4932.YPR022C
4932.YDL140C	4932.YOL051W
4932.YHR021C	4932.YOL111C
4932.YDL209C	4932.YMR186W
4932.YLR430W	4932.YNR011C
4932.YIL035C	4932.YLR182W
4932.YKL203C	4932.YPL198W
4932.YPL082C	4932.YPR175W
4932.YGR056W	4932.YHR099W
4932.YLR078C	4932.YOR106W
4932.YEL037C	4932.YGR270W
4932.YBR181C	4932.YLR167W
4932.YML071C	4932.YNL041C
4932.YDR436W	4932.YPR186C
4932.YBR049C	4932.YJL034W
4932.YJR123W	4932.YLR075W
4932.YER045C	4932.YIL131C
4932.YAL047C	4932.YMR117C
4932.YKR059W	4932.YLR398C
4932.YAL017W	4932.YMR182C
4932.YLL008W	4932.YLL039C
4932.YGL049C	4932.YJR066W
4932.YJR032W	4932.YPL165C
4932.YJL189W	4932.YLL045C
4932.YIL112W	4932.YMR213W
4932.YMR068W	4932.YPR120C
4932.YDR471W	4932.YLR185W
4932.YDR253C	4932.YLR305C
4932.YIL118W	4932.YOR208W
4932.YDR253C	4932.YKL161C
4932.YDL047W	4932.YDR099W
4932.YHR042W	4932.YKL171W
4932.YBR009C	4932.YOR113W
4932.YOR007C	4932.YPL155C
4932.YIL133C	4932.YNL284C
4932.YDR146C	4932.YPL116W
4932.YDR363W-A	4932.YGR253C
4932.YER025W	4932.YNL112W
4932.YBR164C	4932.YMR072W
4932.YBR155W	4932.YGR109C
4932.YDR294C	4932.YHL027W
4932.YOR353C	4932.YPL038W
4932.YDL070W	4932.YMR104C
4932.YIL137C	4932.YNL180C
4932.YIL148W	4932.YJR145C
4932.YLL048C	4932.YML074C
4932.YIL069C	4932.YNL284C
4932.YER029C	4932.YJR022W
4932.YDR247W	4932.YNR035C
4932.YDR373W	4932.YFR028C
4932.YKR090W	4932.YLR143W
4932.YBR119W	4932.YMR139W
4932.YDL229W	4932.YDR130C
4932.YDR043C	4932.YJL112W
4932.YKR086W	4932.YLR115W
4932.YGR005C	4932.YKL144C
4932.YBR143C	4932.YGL030W
4932.YDR096W	4932.YNR012W
4932.YAL017W	4932.YGR040W
4932.YER133W	4932.YLR148W
4932.YBR049C	4932.YPL151C
4932.YOR142W-A	4932.YPR158C-C
4932.YDR025W	4932.YPR043W
4932.YDR471W	4932.YMR276W
4932.YGL252C	4932.YJL187C
4932.YDR041W	4932.YKL194C
4932.YBL056W	4932.YPR054W
4932.YIL126W	4932.YNR023W
4932.YER031C	4932.YPR156C
4932.YDL079C	4932.YIL142W
4932.YDR075W	4932.YPR165W
4932.YCR052W	4932.YLR375W
4932.YDR041W	4932.YDR116C
4932.YHL033C	4932.YJL189W
4932.YMR224C	4932.YNL250W
4932.YDL134C	4932.YPL153C
4932.YGR167W	4932.YPL010W
4932.YHR207C	4932.YNL030W
4932.YHR030C	4932.YKL101W
4932.YCL024W	4932.YER130C
4932.YBL087C	4932.YHL015W
4932.YHR171W	4932.YLL042C
4932.YKL170W	4932.YOR373W
4932.YKL198C	4932.YLR167W
4932.YIL112W	4932.YLR399C
4932.YAL032C	4932.YLL008W
4932.YBR107C	4932.YIL144W
4932.YJR113C	4932.YPL249C-A
4932.YML064C	4932.YOR141C
4932.YDR099W	4932.YHR047C
4932.YML069W	4932.YMR277W
4932.YLR325C	4932.YOL120C
4932.YLR293C	4932.YNL189W
4932.YGR123C	4932.YLR248W
4932.YGR034W	4932.YGR118W
4932.YML064C	4932.YPR186C
4932.YKL170W	4932.YLR048W
4932.YJL191W	4932.YKL180W
4932.YHR148W	4932.YPL126W
4932.YBR234C	4932.YLR370C
4932.YDL165W	4932.YPR072W
4932.YJL069C	4932.YLR409C
4932.YAL001C	4932.YGR246C
4932.YBR169C	4932.YMR120C
4932.YER045C	4932.YPR015C
4932.YBL027W	4932.YER126C
4932.YDR177W	4932.YER095W
4932.YBR049C	4932.YPL178W
4932.YGL180W	4932.YLR248W
4932.YKL104C	4932.YLR180W
4932.YDR043C	4932.YJL105W
4932.YBR066C	4932.YNL098C
4932.YGR162W	4932.YOR369C
4932.YGR246C	4932.YPR015C
4932.YFL018C	4932.YMR189W
4932.YDR167W	4932.YMR236W
4932.YDR422C	4932.YPL026C
4932.YGR052W	4932.YIR026C
4932.YOL121C	4932.YPL090C
4932.YGL206C	4932.YNL093W
4932.YIL118W	4932.YKL221W
4932.YHR010W	4932.YPR132W
4932.YDL145C	4932.YPR105C
4932.YBR181C	4932.YOL023W
4932.YDR519W	4932.YPL055C
4932.YDL081C	4932.YGL031C
4932.YBR175W	4932.YGL242C
4932.YDL108W	4932.YMR199W
4932.YLR029C	4932.YNL302C
4932.YJL128C	4932.YMR139W
4932.YFL021W	4932.YPL116W
4932.YLR240W	4932.YLR318W
4932.YHL004W	4932.YOR063W
4932.YOR341W	4932.YPR204W
4932.YJL063C	4932.YJL177W
4932.YEL061C	4932.YJR095W
4932.YML069W	4932.YPR187W
4932.YBR118W	4932.YPR043W
4932.YGR253C	4932.YMR149W
4932.YDR164C	4932.YHR022C
4932.YLR061W	4932.YMR143W
4932.YBL087C	4932.YLR009W
4932.YDR116C	4932.YFR031C-A
4932.YDL155W	4932.YNL068C
4932.YGR133W	4932.YOR257W
4932.YDR436W	4932.YOR231W
4932.YDR200C	4932.YPL150W
4932.YOR269W	4932.YPL116W
4932.YLL067C	4932.YOL041C
4932.YEL077C	4932.YNL209W
4932.YBL035C	4932.YNL102W
4932.YGL141W	4932.YOL128C
4932.YML133C	4932.YPL131W
4932.YGR103W	4932.YOR294W
4932.YFL033C	4932.YOR180C
4932.YDL030W	4932.YLR197W
4932.YDR146C	4932.YOR116C
4932.YGL206C	4932.YLR170C
4932.YLR344W	4932.YPL183W-A
4932.YHR048W	4932.YPL116W
4932.YAR042W	4932.YKL166C
4932.YHR148W	4932.YML026C
4932.YFR016C	4932.YLR131C
4932.YBR089C-A	4932.YJL168C
4932.YJL047C	4932.YNL031C
4932.YDL216C	4932.YJR113C
4932.YDR471W	4932.YHR077C
4932.YBR268W	4932.YNL252C
4932.YBL084C	4932.YMR068W
4932.YAL032C	4932.YJL203W
4932.YGR055W	4932.YIL172C
4932.YER040W	4932.YPL216W
4932.YLL024C	4932.YLR229C
4932.YGL209W	4932.YMR136W
4932.YKL203C	4932.YLR185W
4932.YBR241C	4932.YMR104C
4932.YDL229W	4932.YPL064C
4932.YBR175W	4932.YHR216W
4932.YGR192C	4932.YPR010C
4932.YNL045W	4932.YNL065W
4932.YMR190C	4932.YNL250W
4932.YLR258W	4932.YLR273C
4932.YER174C	4932.YJL096W
4932.YBR245C	4932.YKL126W
4932.YDR194C	4932.YKL198C
4932.YDL161W	4932.YDR379W
4932.YIL036W	4932.YNL027W
4932.YHR218W	4932.YMR276W
4932.YJL034W	4932.YNL064C
4932.YGR119C	4932.YKR082W
4932.YJR094C	4932.YPL256C
4932.YHR048W	4932.YML064C
4932.YMR213W	4932.YPR054W
4932.YJL164C	4932.YNL027W
4932.YGL135W	4932.YKL173W
4932.YBL063W	4932.YPR119W
4932.YML026C	4932.YOL127W
4932.YER042W	4932.YOR288C
4932.YER118C	4932.YLR362W
4932.YDR174W	4932.YPL213W
4932.YDR190C	4932.YLR305C
4932.YBR065C	4932.YPL151C
4932.YDR041W	4932.YPR166C
4932.YIL021W	4932.YPL082C
4932.YDL043C	4932.YJL138C
4932.YBR088C	4932.YNL168C
4932.YEL026W	4932.YPL249C-A
4932.YLL045C	4932.YNL306W
4932.YDL030W	4932.YOR308C
4932.YJL005W	4932.YNR006W
4932.YBL004W	4932.YHL034C
4932.YDL209C	4932.YER165W
4932.YBR028C	4932.YKL010C
4932.YOL163W	4932.YPR068C
4932.YBL041W	4932.YPR180W
4932.YBR084C-A	4932.YML024W
4932.YFL034C-A	4932.YPR132W
4932.YBL111C	4932.YNL307C
4932.YBR087W	4932.YDL164C
4932.YIL021W	4932.YMR201C
4932.YGR155W	4932.YPL141C
4932.YGR072W	4932.YJL138C
4932.YJL225C	4932.YNR011C
4932.YGL087C	4932.YHR079C
4932.YBR154C	4932.YMR201C
4932.YIL112W	4932.YIL118W
4932.YBR189W	4932.YHL015W
4932.YMR128W	4932.YPL081W
4932.YJL194W	4932.YLR442C
4932.YDL134C	4932.YDL155W
4932.YER103W	4932.YFL008W
4932.YNL307C	4932.YPL209C
4932.YJR113C	4932.YOR361C
4932.YGR209C	4932.YKL193C
4932.YDL064W	4932.YGR052W
4932.YDL064W	4932.YML078W
4932.YGL123W	4932.YPL143W
4932.YBL087C	4932.YJL136C
4932.YLR229C	4932.YOL128C
4932.YGL103W	4932.YPR080W
4932.YCR083W	4932.YHR008C
4932.YGL163C	4932.YKR092C
4932.YGL035C	4932.YPR111W
4932.YBR152W	4932.YER029C
4932.YMR042W	4932.YOL163W
4932.YJR123W	4932.YPL178W
4932.YEL037C	4932.YNL172W
4932.YKL193C	4932.YKL220C
4932.YDL079C	4932.YDR194C
4932.YBR118W	4932.YLR293C
4932.YBR183W	4932.YOL132W
4932.YDR436W	4932.YKR099W
4932.YMR104C	4932.YNL307C
4932.YJL005W	4932.YJR032W
4932.YAL067C	4932.YOR094W
4932.YHR090C	4932.YOL004W
4932.YBL027W	4932.YHR203C
4932.YAR003W	4932.YBR112C
4932.YDR404C	4932.YKR029C
4932.YLR325C	4932.YOL040C
4932.YIL021W	4932.YPL046C
4932.YLR429W	4932.YMR086W
4932.YBR237W	4932.YOR319W
4932.YNL107W	4932.YOL012C
4932.YDL075W	4932.YMR242C
4932.YDL192W	4932.YER130C
4932.YHR128W	4932.YLR357W
4932.YBR270C	4932.YLR117C
4932.YGL141W	4932.YLR024C
4932.YAL005C	4932.YIL022W
4932.YKL203C	4932.YOR233W
4932.YDR146C	4932.YPL165C
4932.YGR278W	4932.YJL138C
4932.YGL254W	4932.YPR034W
4932.YGR271W	4932.YJL005W
4932.YDR064W	4932.YPL249C-A
4932.YDL082W	4932.YLR340W
4932.YPL081W	4932.YPR041W
4932.YLR197W	4932.YPL217C
4932.YFL039C	4932.YLL001W
4932.YBR193C	4932.YLR071C
4932.YKL062W	4932.YPR104C
4932.YGL216W	4932.YHR084W
4932.YHR084W	4932.YPL116W
4932.YGL008C	4932.YGL242C
4932.YHR039C	4932.YNR051C
4932.YKR099W	4932.YNL330C
4932.YDL213C	4932.YDR364C
4932.YKL166C	4932.YPL203W
4932.YBR143C	4932.YML026C
4932.YDR025W	4932.YNL016W
4932.YJR059W	4932.YNL007C
4932.YFL034C-A	4932.YMR276W
4932.YKL073W	4932.YLR069C
4932.YOL013C	4932.YOL111C
4932.YMR224C	4932.YPL022W
4932.YDL022W	4932.YGL037C
4932.YOL094C	4932.YPL167C
4932.YBR009C	4932.YGR002C
4932.YER153C	4932.YGR222W
4932.YDL061C	4932.YLR167W
4932.YAL041W	4932.YCR027C
4932.YOR133W	4932.YOR150W
4932.YBR143C	4932.YFR032C-A
4932.YAL005C	4932.YGR292W
4932.YDL159W	4932.YDL192W
4932.YGR110W	4932.YGR193C
4932.YBR189W	4932.YGL030W
4932.YDL229W	4932.YDR258C
4932.YLR325C	4932.YPL131W
4932.YHL004W	4932.YML026C
4932.YFL034C-A	4932.YNL162W
4932.YLL034C	4932.YOR341W
4932.YDL153C	4932.YHR069C
4932.YDR127W	4932.YJR142W
4932.YHL015W	4932.YOL120C
4932.YER133W	4932.YOR373W
4932.YBR114W	4932.YDR409W
4932.YMR104C	4932.YOL100W
4932.YDR064W	4932.YOL039W
4932.YCR035C	4932.YGR195W
4932.YIL019W	4932.YOR145C
4932.YIL007C	4932.YKR094C
4932.YGR032W	4932.YOR101W
4932.YNL113W	4932.YPR161C
4932.YDL079C	4932.YHR218W
4932.YNL081C	4932.YPL131W
4932.YBR031W	4932.YLR378C
4932.YBR031W	4932.YEL026W
4932.YDL025C	4932.YNL273W
4932.YNL162W	4932.YOL111C
4932.YJR145C	4932.YOL127W
4932.YDR280W	4932.YLL035W
4932.YAR073W	4932.YLR096W
4932.YMR033W	4932.YOR373W
4932.YDL155W	4932.YGR270W
4932.YLR264W	4932.YOL023W
4932.YLR259C	4932.YMR127C
4932.YGL123W	4932.YLR406C
4932.YER117W	4932.YHR010W
4932.YKR094C	4932.YOR369C
4932.YDR337W	4932.YKL006W
4932.YER172C	4932.YLR275W
